algorithm,compound,ThreeTen_Helix,A_Helix,Pi_Helix,Bend,B_Bridge,B_Strand,Turn,3-Helical Turn,Alpha-Helix,B_Strand,Beta-Turn,Irregular Beta Strand,Left-handed Turn,Other Tight Turn,Unclassified,3-10 helix,Alpha-helix,Beta-bulge,Beta-cap,Beta-strand,Ext. beta-strand,Gamma-turn,Hairpin,Helix-cap,Left turn 2,Left-handed helix,Pi-helix,Polyproline-helix,Schellman turn,Turn 1,Turn 2,Turn 8,Turn-cap,Unclassified,RMSD,SASA_polar,SASA_nonpolar,Rgyr,NOE_repl_merged,Hbond_native_bb,Hbond_bb,Hbond_native_bb_0.25_120,Hbond_bb_0.25_120,Energy,Jvalue
53A6,3ci2,1,11,0,10,4,13,5,2,14,16,1,5,0,5,19,1,10,1,11,5,1,3,1,3,0,0,2,4,1,1,1,1,1,19,0.12375489,24.78620002,10.61410071,1.122354237,,15,23,17,26,-252.535348,
53A6,3e7u,2,9,3,3,2,9,9,2,10,6,1,2,1,2,16,1,9,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,16,0.121913138,15.70672074,9.324646282,0.948551979,,13,16,14,18,-403.7955222,
53A6,3e7u,2,10,3,4,2,9,7,1,10,6,1,2,1,2,17,1,8,1,2,3,2,1,1,2,1,1,1,1,1,1,1,1,1,17,0.106681986,14.85104651,10.02043756,0.953065062,,10,17,12,20,-403.7939177,
53A6,3e7u,2,10,4,4,3,8,6,1,10,7,1,2,1,2,16,1,8,1,2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,16,0.124543706,15.09998527,10.2536122,0.962479175,,11,17,12,19,-403.8037542,
53A6,3wp5,4,13,1,27,3,121,14,5,23,91,2,7,1,10,86,2,14,3,27,60,5,6,3,9,1,1,1,4,2,1,1,2,2,86,0.173937626,65.19468814,15.87133889,1.674880863,,100,115,106,125,-178.0675052,
53A6,3wp5,3,13,1,32,3,116,13,4,20,89,2,7,1,10,91,2,13,3,24,59,6,5,4,7,1,1,1,5,2,1,1,2,2,91,0.169850352,65.0679692,13.11945054,1.655292771,,99,112,105,121,-178.0620894,
53A6,3wp5,3,12,1,28,2,123,17,5,21,94,2,7,1,9,88,2,14,3,21,68,5,4,3,7,1,1,1,4,2,1,1,2,2,88,0.188311598,64.28961398,13.20454732,1.65356191,,100,116,106,124,-178.0534342,
53A6,4lfq,3,8,2,5,1,2,9,2,12,2,1,1,1,2,14,1,8,1,1,1,1,2,1,3,1,0,2,1,1,1,1,1,1,14,0.188068852,16.4068309,6.633815805,0.896487,,7,10,8,12,-404.5674966,
53A6,4lfq,3,14,2,2,0,0,4,2,15,2,1,1,0,2,12,1,11,1,1,1,1,1,1,3,0,0,2,1,1,1,0,1,1,12,0.12901798,16.5874836,6.363851325,0.890585552,,10,14,11,16,-404.5299599,
53A6,4lfq,3,14,2,2,2,3,4,2,16,2,1,1,1,1,11,1,12,1,1,1,1,1,1,3,1,0,2,1,1,1,0,1,1,11,0.121524058,16.82767714,6.280691861,0.898473907,,10,13,11,15,-404.5821734,
53A6,4mhp,6,109,4,46,6,45,22,11,119,63,3,10,1,13,103,5,101,2,33,30,1,8,2,16,1,1,2,8,3,2,2,2,4,103,0.156106316,96.35879148,21.75930584,1.963238181,,124,150,131,164,-165.9488915,
53A6,4mhp,8,101,4,48,8,44,18,10,104,60,4,10,1,13,122,5,92,2,30,28,2,9,3,11,1,1,2,8,2,2,2,2,4,122,0.1516241,90.45534899,22.00286336,1.964121502,,115,139,121,155,-166.0299065,
53A6,4mhp,4,107,4,49,8,42,19,11,113,59,3,10,1,14,114,5,99,3,26,31,2,7,4,14,1,0,2,7,2,2,1,2,4,114,0.19190941,95.30832421,21.26745048,1.98227577,,118,142,124,157,-166.03232,
54A7,1a19,3,41,3,9,1,15,9,5,41,13,1,4,0,5,18,2,38,2,5,7,1,2,1,4,0,0,1,3,2,1,1,1,2,18,0.103425742,31.12994917,8.644908833,1.22775439,,33,50,39,54,-224.7953619,2.4
54A7,1a19,2,40,2,8,1,14,11,6,40,11,1,4,1,7,17,3,36,1,5,6,1,3,1,4,0,1,1,4,3,2,1,1,2,17,0.129459856,31.49229867,8.420522385,1.22970703,,30,47,36,53,-224.7963979,
54A7,1a19,2,42,2,6,1,15,11,6,42,12,1,4,1,5,16,3,38,2,5,7,1,2,1,4,0,1,1,3,2,2,1,1,2,16,0.092783178,31.30781395,8.192217333,1.225165941,,33,50,39,56,-224.8353393,
54A7,1aey,3,0,0,7,4,22,6,3,6,23,2,4,1,2,16,2,2,2,13,9,2,2,1,4,1,0,1,2,1,1,1,1,1,16,0.101456532,26.82179496,6.912562259,1.062144649,,20,25,24,27,-278.3534201,
54A7,1aey,3,0,0,7,4,22,6,3,6,22,2,4,1,3,15,2,2,2,13,9,2,2,1,5,0,1,1,3,1,1,1,1,1,15,0.12423896,26.82290953,7.323014479,1.068695888,,21,25,25,27,-278.3388264,
54A7,1aey,3,0,0,7,4,22,6,2,6,22,2,4,1,2,17,1,2,2,12,9,2,2,1,4,1,0,1,3,1,1,1,1,1,17,0.109237856,27.14265695,6.998074666,1.064453534,,21,25,25,27,-278.321933,
54A7,1afi,2,21,1,7,2,15,9,3,25,16,2,4,0,4,16,2,20,1,8,6,2,2,1,4,0,0,1,3,2,1,1,1,1,16,0.175657014,27.79532122,7.952789335,1.140582708,0.016,16,33,25,36,-459.3342639,
54A7,1afi,4,19,0,6,1,18,9,5,22,12,1,7,1,4,17,3,19,2,7,5,1,3,1,3,1,0,1,6,1,2,1,1,1,17,0.192541016,26.74355812,9.904919003,1.140226535,,14,34,24,38,-459.3452284,
54A7,1afi,2,22,2,6,1,19,10,4,24,16,1,4,1,4,16,2,21,2,9,7,2,3,1,3,1,1,1,3,1,1,1,1,2,16,0.212458474,27.43216025,7.859462111,1.137851948,,15,34,25,38,-459.2696658,
54A7,1aki,7,40,4,17,5,7,26,13,52,9,4,4,3,10,32,6,40,1,6,3,1,2,2,10,1,2,2,4,6,3,3,1,4,32,0.167860746,44.06782168,10.88390889,1.420779285,0.011,43,59,47,65,-201.6334618,1.7
54A7,1aki,6,43,2,17,5,8,24,12,50,10,4,5,2,10,33,5,40,1,7,3,1,2,3,10,1,2,2,4,6,3,4,1,3,33,0.174507732,44.5792314,9.398522077,1.418622202,,43,59,47,66,-201.6001475,
54A7,1aki,4,45,4,15,6,8,25,11,52,10,3,5,1,8,35,5,41,2,8,2,1,1,2,10,1,1,2,4,5,3,3,1,3,35,0.193121324,44.74644672,10.63800235,1.422655949,,41,59,46,65,-201.6670307,
54A7,1amm,4,8,1,32,10,55,20,6,22,55,5,13,4,10,56,3,8,9,25,26,5,3,2,13,0,4,1,4,7,2,4,2,2,56,0.20885575,55.18529818,14.86245275,1.713862465,,63,74,67,81,-170.9311826,
54A7,1amm,5,6,1,30,9,53,22,7,20,56,5,14,4,10,55,3,7,10,26,25,5,2,2,13,0,4,1,4,8,2,4,1,2,55,0.218237608,55.56842104,15.1171448,1.71031551,,63,71,67,78,-170.916288,
54A7,1amm,5,4,0,32,10,55,23,7,18,56,5,16,4,9,56,3,6,10,25,26,5,2,2,12,0,4,1,6,6,2,4,1,3,56,0.162179668,54.57807021,16.28871808,1.732622375,,61,71,66,79,-170.9286058,
54A7,1bta,3,31,2,10,2,15,14,7,35,10,2,6,1,5,21,3,30,2,5,5,1,3,1,4,1,0,1,5,2,2,2,1,3,21,0.259381862,32.48642603,8.951810198,1.242961144,,25,44,37,49,-261.1158592,2.6
54A7,1bta,3,42,2,8,1,15,9,4,41,12,1,4,1,5,19,2,38,2,5,7,1,3,1,4,1,0,1,3,2,1,1,1,1,19,0.126255866,31.68651383,8.39711081,1.229094344,,26,50,39,54,-261.1753386,
54A7,1bta,3,42,3,9,1,14,8,5,41,11,1,4,0,5,19,2,37,1,5,6,1,3,1,4,0,0,1,3,2,2,1,1,1,19,0.139640708,31.11297678,8.688234239,1.224039429,,26,48,38,53,-261.1632316,
54A7,1d3z,3,8,0,6,2,22,17,5,18,20,1,8,1,7,15,3,12,1,11,8,1,3,1,5,0,1,1,7,4,2,1,1,1,15,0.137531906,32.81266732,6.248608823,1.189991742,0.086,28,34,30,37,-269.6523505,1.7
54A7,1d3z,3,12,3,8,2,20,13,3,20,19,1,6,1,6,18,2,14,1,12,7,1,3,1,5,0,1,1,6,3,1,1,1,1,18,0.139903752,34.19659021,5.595740853,1.193270939,,27,32,28,36,-269.6838908,
54A7,1d3z,3,11,0,7,2,22,16,4,19,18,1,7,1,7,16,3,14,1,10,7,1,3,1,5,0,1,1,6,4,1,1,1,1,16,0.135904994,33.96505962,5.287847625,1.188417389,,30,34,32,38,-269.6853078,
54A7,1e8l,4,40,3,20,5,6,27,10,48,10,3,6,2,9,38,5,36,2,7,2,1,3,2,10,1,2,2,4,4,3,3,1,3,38,0.19404926,44.57833766,9.621713322,1.41422309,0.009,24,54,29,61,-224.7833816,1.7
54A7,1e8l,6,44,2,19,5,8,22,12,50,9,4,6,1,9,35,5,40,2,6,3,1,2,3,9,1,1,2,4,5,3,3,1,4,35,0.203566284,44.92096992,10.63514198,1.451327406,,25,58,32,65,-224.8136094,
54A7,1e8l,3,40,4,18,5,6,29,10,47,9,4,6,1,9,40,4,37,2,7,2,1,2,2,8,1,1,3,5,4,2,3,1,4,40,0.273207994,44.4497377,9.948536878,1.412716509,,23,55,28,62,-224.727159,
54A7,1ew4,2,33,1,14,1,33,9,2,38,27,1,4,1,6,25,2,33,2,10,15,3,3,1,5,1,1,1,2,3,1,1,1,1,25,0.112933546,40.49607572,6.932550892,1.352935474,,51,55,52,60,-231.0200952,
54A7,1ew4,3,32,0,14,1,33,10,3,37,26,1,3,1,6,26,2,32,2,9,16,2,3,1,5,1,1,1,2,3,1,1,1,1,26,0.106332762,39.99409224,6.672116384,1.345656183,,52,56,53,61,-231.0023005,
54A7,1ew4,2,33,2,12,1,32,11,3,39,26,1,3,1,6,24,2,34,2,9,16,2,3,1,6,1,1,1,2,3,1,1,1,1,24,0.109913326,40.44147199,6.345916464,1.346021458,,52,58,54,63,-231.0339882,
54A7,1faz,3,76,5,12,0,0,9,9,73,4,2,5,1,3,23,5,70,1,4,1,1,2,1,3,1,1,2,4,2,2,2,1,3,23,0.213456736,37.57204537,16.55044086,1.466869496,,52,67,55,73,-201.1211566,
54A7,1faz,3,74,0,12,0,0,7,9,72,6,1,6,1,2,23,5,67,2,4,2,1,2,1,5,1,0,1,5,2,2,1,1,3,23,0.234096244,39.70149881,15.94453413,1.467003235,,50,62,54,67,-201.1336797,
54A7,1faz,4,74,1,10,0,0,7,9,75,4,1,5,1,2,24,4,70,2,4,1,1,1,1,5,1,1,1,3,2,2,1,1,2,24,0.266659362,38.22131741,15.53200441,1.466894797,,50,63,54,69,-201.1126322,
54A7,1fl0,4,12,0,24,6,50,23,9,21,48,6,19,1,13,44,4,13,3,34,12,2,6,2,8,1,1,1,16,5,2,4,2,2,44,0.203881814,56.20947558,9.830907911,1.522443277,,49,67,52,74,-215.1701813,
54A7,1fl0,6,8,0,25,7,46,22,10,20,50,5,18,1,14,43,4,10,3,35,13,2,6,2,9,1,1,1,15,5,3,4,2,3,43,0.181239542,54.44508179,11.20208463,1.536008209,,47,63,51,70,-215.148969,
54A7,1fl0,5,4,0,24,6,53,25,9,15,53,5,21,1,12,46,3,8,3,37,14,3,5,2,7,1,1,1,18,5,3,4,2,3,46,0.218502712,56.9378024,12.1355668,1.549737042,,49,66,52,73,-215.1870053,
54A7,1it5,5,79,0,10,0,0,6,8,76,4,1,5,1,3,21,4,73,1,4,1,1,2,1,3,1,1,1,4,1,2,1,1,3,21,0.268007424,38.65396848,16.0947426,1.478536813,,51,67,55,73,-198.9329284,
54A7,1it5,4,73,2,14,0,0,7,9,72,5,1,5,1,2,26,5,66,2,4,1,1,2,1,5,1,0,1,4,1,2,1,1,3,26,0.29487641,38.32485921,16.68470868,1.478103821,,42,62,47,68,-198.9413696,
54A7,1it5,3,82,2,10,0,0,6,10,75,4,1,4,1,3,22,5,72,1,3,1,1,1,1,3,1,0,1,3,2,2,1,1,3,22,0.245819792,39.5075988,14.73837294,1.472173671,,46,66,51,72,-198.8835964,
54A7,1mjc,3,0,0,10,4,28,8,2,7,25,2,8,1,5,18,1,3,2,14,9,2,1,1,3,1,1,1,6,3,1,2,1,1,18,0.06817963,27.35729487,8.561810038,1.107231954,,29,31,30,34,-298.5568174,
54A7,1mjc,3,0,0,11,3,29,7,2,8,25,1,7,1,4,19,2,4,2,14,9,2,1,1,4,1,0,1,4,3,1,1,1,1,19,0.073344514,26.75287272,8.50206827,1.101697556,,29,32,30,34,-298.5254976,
54A7,1mjc,3,0,0,11,4,28,7,2,8,24,1,7,1,5,19,1,4,2,13,9,3,1,1,4,1,1,1,5,3,1,1,1,1,19,0.08008494,27.10645673,8.633261004,1.106911814,,29,31,30,34,-298.5459953,
54A7,1mvg,2,16,2,10,1,65,12,2,17,43,2,6,1,11,38,1,15,2,21,20,2,6,2,3,1,1,1,4,3,1,2,1,1,38,0.20094082,45.45763281,9.349659025,1.389925689,0.002,45,66,53,75,-223.9761718,1.5
54A7,1mvg,2,16,0,12,1,66,12,2,17,49,2,9,2,9,33,2,14,3,18,28,3,6,2,3,1,1,1,6,2,1,2,1,1,33,0.148953904,44.56081945,9.482411901,1.392998504,,48,67,55,74,-224.0526869,
54A7,1mvg,2,15,0,14,2,61,9,2,16,40,3,11,1,9,40,1,13,2,18,20,2,7,1,4,1,1,1,9,1,1,2,1,1,40,0.34626544,44.15580168,10.50548202,1.407184255,,42,63,49,71,-223.9904613,
54A7,1ng6,3,112,1,5,0,0,11,9,107,4,1,4,0,6,16,5,101,2,3,1,1,1,1,5,0,0,1,3,4,2,1,1,2,16,0.150292108,60.55750857,14.92673414,1.940101396,,89,97,93,106,-288.3469199,
54A7,1ng6,4,111,1,7,0,0,9,8,107,3,1,4,1,6,16,5,101,2,3,1,1,2,1,6,0,1,1,3,4,2,1,1,2,16,0.110443686,60.93274114,14.99787445,1.899570123,,88,97,93,105,-288.318815,
54A7,1ng6,3,111,1,6,0,0,10,9,107,3,1,5,0,6,15,5,101,2,3,1,1,1,1,6,0,0,1,4,5,2,1,1,1,15,0.142557358,60.87788521,14.73355736,1.932242362,,88,96,92,104,-288.329381,
54A7,1pgb,2,15,1,4,2,24,6,2,17,17,1,1,1,3,13,2,15,1,5,11,2,2,1,2,1,0,1,1,2,1,0,1,1,13,0.113728062,23.70736755,6.237507702,1.050821842,,29,31,30,33,-279.7014974,
54A7,1pgb,3,14,2,5,2,19,6,2,17,14,1,2,1,4,15,1,14,1,4,8,2,2,1,2,1,0,1,1,2,1,0,1,1,15,0.153442614,25.25787618,6.925974247,1.077621684,,25,29,27,32,-279.7387165,
54A7,1pgb,3,14,2,5,2,22,5,2,18,18,1,1,1,4,11,2,15,1,5,10,3,2,2,3,1,0,1,1,2,1,1,1,1,11,0.11049628,24.85128426,6.362463808,1.070558695,,28,30,30,32,-279.7867702,
54A7,1qk8,4,40,1,21,3,27,21,10,55,24,1,13,1,6,31,5,43,3,15,8,1,4,1,11,1,0,1,11,2,2,1,1,3,31,0.146301048,48.30956457,9.167422085,1.418820442,,48,63,52,69,-192.8409745,
54A7,1qk8,5,40,1,18,3,29,20,9,53,26,1,8,1,6,36,5,43,3,14,10,2,3,2,10,1,0,2,5,3,2,1,1,3,36,0.152704122,48.7655431,9.77615939,1.429144975,,53,67,57,73,-192.8774577,
54A7,1qk8,8,41,4,16,2,29,19,14,51,27,1,8,1,7,30,7,40,3,14,10,2,3,1,10,1,1,2,6,4,4,1,1,4,30,0.146752142,50.17134664,9.721554794,1.422433298,,55,66,58,73,-192.8495,
54A7,1qqv,2,30,3,11,0,0,7,4,34,3,1,7,0,1,15,2,26,1,3,1,1,1,1,7,0,0,1,6,1,2,1,1,1,15,0.251707924,29.29296863,8.819674969,1.187053077,0.01,9,25,12,28,-303.8110219,2.1
54A7,1qqv,3,28,2,9,1,2,6,5,30,5,1,8,1,1,15,3,24,1,4,1,1,1,1,6,1,0,2,7,1,2,1,1,1,15,0.292259106,26.05192356,10.36704141,1.15005504,,8,28,13,32,-303.7780998,
54A7,1qqv,4,29,1,12,1,2,7,5,32,4,1,6,1,2,15,3,25,1,4,1,1,1,1,7,1,0,1,5,2,2,1,1,1,15,0.213132746,26.85892788,9.751736124,1.169439734,,10,27,15,30,-303.7596543,
54A7,1shg,3,0,0,7,4,22,5,2,7,21,2,4,1,2,17,1,2,2,12,9,2,2,1,5,1,0,1,2,1,1,1,1,1,17,0.114445108,26.22714293,6.865331319,1.058412013,,23,24,24,26,-296.6934014,
54A7,1shg,3,0,0,8,3,20,5,2,4,23,1,4,1,3,17,1,2,1,14,8,2,2,1,3,1,1,1,3,1,1,1,1,1,17,0.124110364,26.79745403,7.07968425,1.06597009,,21,22,22,25,-296.6953322,
54A7,1shg,3,0,0,9,4,19,5,2,4,22,2,4,1,2,18,1,1,3,13,7,1,2,1,3,1,0,1,2,1,1,1,1,1,18,0.103100772,26.80256278,6.680979571,1.058102314,,20,22,22,25,-296.6656296,
54A7,1t2i,3,11,0,20,2,22,13,5,19,22,3,11,0,4,29,2,12,2,14,8,1,3,1,6,0,0,1,9,2,1,2,1,2,29,0.193796626,32.06876218,11.00174896,1.279077553,,25,36,28,40,-260.9639641,
54A7,1t2i,3,11,0,17,3,21,14,6,17,21,4,11,1,6,29,2,12,2,14,6,1,3,1,5,0,1,1,10,3,2,3,1,3,29,0.168901432,31.52996848,11.57847343,1.27580376,,28,37,31,41,-261.0186413,
54A7,1t2i,3,11,1,22,2,21,12,4,18,23,3,10,1,5,29,2,12,2,14,8,2,4,1,6,1,0,1,9,1,1,3,1,2,29,0.189635974,31.33432072,10.8884878,1.26805715,,25,35,27,39,-261.0237587,
54A7,1tua,8,95,1,14,2,32,15,13,98,26,2,7,1,10,30,7,87,2,12,14,1,3,1,11,1,1,1,5,6,3,2,1,2,30,0.218000796,65.74995704,19.18529862,1.874762925,,101,108,105,117,-270.1673656,
54A7,1tua,11,92,2,12,2,32,17,15,92,27,3,7,2,9,31,7,82,1,12,15,1,3,1,9,1,2,1,6,6,4,2,1,4,31,0.450688432,67.48458022,19.20866996,1.911079644,,96,105,101,114,-270.1808018,
54A7,1tua,9,83,2,16,2,33,20,15,86,27,2,6,1,9,40,7,75,1,12,15,1,3,1,10,1,1,2,5,5,4,2,1,4,40,0.9341768,67.28522264,22.72170686,2.077313193,,88,99,93,109,-270.099902,
54A7,1tvq,1,16,0,9,1,66,13,3,19,38,3,7,1,15,38,2,15,2,17,19,2,10,2,4,1,1,1,6,3,1,2,1,1,38,0.211609434,46.2901093,11.92786834,1.429219475,0.005,56,65,61,72,-232.9435851,1.4
54A7,1tvq,2,13,2,11,2,66,12,3,16,39,4,6,1,14,39,2,11,2,18,19,2,10,2,4,1,1,1,5,4,1,3,1,1,39,0.24665066,45.86207116,12.11298259,1.448346517,,57,65,62,73,-232.9296285,
54A7,1tvq,2,12,0,12,1,67,12,3,15,43,2,8,2,10,40,2,11,2,19,21,3,7,1,4,2,1,1,7,2,1,1,1,1,40,0.304619618,46.76385127,13.91267234,1.47393594,,57,63,62,70,-232.9471319,
54A7,1ubi,3,12,1,9,3,20,13,3,20,16,1,8,0,6,18,2,14,1,10,6,1,3,1,5,0,0,1,8,3,1,1,1,1,18,0.16389432,33.31578176,6.183620777,1.192844432,0.068,30,34,33,37,-307.9517925,1.7
54A7,1ubi,3,10,5,5,2,23,17,4,19,19,1,7,1,7,15,3,14,1,11,8,1,3,1,5,1,1,1,6,4,1,1,1,1,15,0.102259384,33.38345875,5.671686607,1.179762096,,30,35,33,39,-307.9128554,
54A7,1ubi,3,10,3,5,2,22,17,3,19,19,1,7,1,7,16,3,14,1,11,8,1,3,1,5,0,1,1,6,4,1,1,1,1,16,0.117622068,33.69429416,5.523127938,1.180981783,,30,35,33,39,-307.8779713,
54A7,1ucs,6,4,0,10,6,10,8,4,9,16,4,10,0,4,14,2,6,1,14,3,1,2,1,4,0,0,1,9,2,1,3,2,1,14,0.078032472,22.7348914,9.967241649,1.072089557,,21,26,24,29,-312.4415303,
54A7,1ucs,6,4,0,11,6,10,8,4,10,16,4,10,0,3,14,2,6,1,12,3,1,2,1,4,0,0,1,9,2,1,3,1,2,14,0.07730016,22.69720791,9.802317031,1.0657697,,21,26,24,29,-312.4205269,
54A7,1ucs,6,4,0,10,5,10,9,4,9,16,3,10,0,3,14,2,6,1,13,3,1,2,1,4,0,0,1,9,2,1,3,1,1,14,0.081698742,22.4568912,9.811282992,1.064784809,,21,26,24,29,-312.3630186,
54A7,1ulr,2,24,1,10,1,28,5,2,26,20,1,3,1,6,26,2,23,1,8,11,2,2,1,3,1,0,1,2,3,1,1,1,1,26,0.113035788,31.81458662,10.17967995,1.210763564,,43,48,44,52,-280.0703224,
54A7,1ulr,1,24,1,9,1,29,5,3,24,19,1,3,1,7,28,2,22,2,8,11,1,3,1,3,1,0,1,2,3,1,1,1,1,28,0.124783232,30.8848635,10.2293288,1.207986412,,44,49,46,53,-280.0607645,
54A7,1ulr,2,22,1,6,2,28,9,3,24,18,1,4,1,7,28,2,21,1,7,10,1,4,1,3,1,1,1,3,3,1,1,1,1,28,0.164368884,30.7807626,10.6423828,1.225639918,,41,49,43,54,-280.06274,
54A7,1uxz,3,0,0,21,3,61,8,2,8,49,2,11,1,9,46,1,2,3,23,22,4,5,1,6,1,1,1,9,4,1,2,1,1,46,0.1196739,38.75194254,9.467855981,1.365607362,,50,57,53,63,-191.7742949,
54A7,1uxz,3,0,0,18,6,61,8,3,7,42,2,10,1,12,52,2,1,2,23,15,4,8,1,6,1,1,1,8,3,2,2,1,1,52,0.153111236,40.77242299,8.746952402,1.385974154,,46,54,50,61,-191.7455466,
54A7,1uxz,3,0,0,22,3,63,8,4,8,52,2,9,1,8,44,2,2,3,24,23,5,4,1,6,1,1,1,6,3,1,2,1,2,44,0.12925734,39.82781923,9.453439429,1.383185457,,51,57,55,63,-191.7674222,
54A7,1yu5,2,31,1,10,0,0,5,4,33,5,1,7,1,2,13,2,26,1,4,1,1,2,1,6,1,0,1,7,1,2,1,1,1,13,0.225063012,28.55694692,9.701217188,1.17369355,,18,27,20,31,-305.1248315,2.1
54A7,1yu5,2,33,1,12,0,0,4,4,34,4,1,8,1,2,14,2,27,1,4,1,1,1,1,6,1,1,1,7,1,1,1,1,1,14,0.245729112,28.41346961,10.04799809,1.185476378,,17,27,19,30,-305.0972811,
54A7,1yu5,3,31,2,9,0,0,8,5,35,4,1,5,1,2,12,3,27,1,3,1,1,1,1,7,1,0,1,5,1,2,0,1,1,12,0.174503184,27.7718967,8.576760696,1.14709158,,19,27,21,30,-305.1088053,
54A7,1zlm,3,0,0,7,5,21,6,3,6,22,1,4,1,3,15,1,2,2,13,7,2,2,1,4,0,1,1,3,1,1,1,1,1,15,0.077072946,26.08103096,7.170922075,1.054705313,,24,25,25,27,-290.9551973,
54A7,1zlm,3,0,0,7,5,21,6,3,6,22,2,4,1,3,15,1,2,2,13,7,2,2,1,4,1,1,1,2,1,1,1,1,2,15,0.0731188,25.09138615,7.279857362,1.050528479,,24,25,26,28,-290.9686777,
54A7,1zlm,3,0,0,7,5,22,6,3,6,22,1,4,1,3,15,1,2,2,14,7,2,2,1,4,0,1,1,2,1,1,1,1,1,15,0.069659018,26.01989296,7.096661958,1.052471406,,24,25,26,28,-290.9945387,
54A7,1zvg,1,10,1,11,3,15,8,3,13,18,1,6,1,6,16,2,9,1,13,3,2,2,1,4,1,0,1,6,3,2,1,1,1,16,0.074419744,25.65962465,8.649637191,1.114227022,,22,23,23,26,-298.361241,
54A7,1zvg,1,10,0,9,2,18,8,3,13,17,1,6,1,5,18,2,10,2,12,4,2,2,1,3,1,0,1,4,4,1,1,1,1,18,0.123836374,26.75725761,8.434265931,1.117141268,,21,26,23,29,-298.3535313,
54A7,1zvg,2,10,0,8,4,16,8,3,15,17,1,6,1,5,16,2,10,1,13,3,2,2,1,5,1,0,1,5,3,1,1,1,1,16,0.084516306,25.29125659,8.031283623,1.099541542,,21,25,22,28,-298.3371616,
54A7,2af8,4,35,10,9,0,0,5,3,43,4,1,7,1,2,25,2,36,1,4,1,1,1,1,6,1,0,1,7,1,1,1,1,1,25,0.567493732,27.50558797,14.12017965,1.286615594,,15,37,20,41,-331.0156889,
54A7,2af8,3,36,7,10,0,0,4,5,39,4,1,5,0,3,27,3,33,2,3,1,1,2,1,5,0,0,2,4,1,2,1,1,2,27,0.467913398,29.53108658,11.36126918,1.256314666,,15,36,19,41,-331.0657675,
54A7,2af8,2,37,4,11,1,4,6,4,40,6,1,8,1,3,22,2,34,2,4,2,1,2,1,6,1,0,2,7,1,1,1,1,1,22,0.704378922,29.64399522,12.38505483,1.26033248,,12,34,16,38,-331.0398677,
54A7,2cwr,3,4,0,18,2,46,5,2,3,38,2,7,1,7,36,1,1,2,17,18,4,4,1,3,1,1,1,5,2,1,1,1,1,36,0.159044078,32.53677771,10.38942455,1.304262814,0.013,37,42,39,46,-246.7249046,
54A7,2cwr,3,0,0,13,2,54,7,1,3,40,2,6,1,8,33,1,1,2,16,20,4,4,2,3,1,1,1,4,2,1,1,1,1,33,0.120299838,32.53217075,9.730211028,1.298943468,,41,45,43,50,-246.7482376,
54A7,2cwr,3,0,0,13,2,53,6,1,4,38,2,6,1,8,36,1,1,2,16,18,3,5,2,3,1,1,1,4,2,1,1,1,1,36,0.11286432,32.31411518,9.993185555,1.29442999,,40,44,42,49,-246.7600814,
54A7,2czn,0,0,0,16,2,51,4,1,5,37,2,11,1,9,36,1,1,3,17,17,3,6,1,5,1,0,1,9,2,1,2,1,1,36,0.301622852,36.34809069,13.00108569,1.387401215,0.017,26,42,36,48,-253.0652962,
54A7,2czn,3,0,0,16,1,50,6,1,4,34,2,9,1,10,39,1,1,2,15,17,3,7,1,3,1,0,1,7,2,1,2,1,1,39,0.202669418,33.90962501,12.09694058,1.318572663,,25,44,36,50,-253.0871908,
54A7,2czn,3,0,0,17,1,50,6,2,4,41,2,9,1,6,35,1,1,3,17,21,4,4,1,4,1,1,1,7,2,1,2,1,1,35,0.21935512,37.21445216,11.49284332,1.413427542,,27,44,37,48,-253.0517377,
54A7,2gb1,3,14,1,5,2,22,6,2,18,18,1,1,1,4,11,2,15,1,5,10,2,2,2,3,1,0,1,1,2,1,1,1,1,11,0.120827416,24.91266975,6.360398214,1.068142683,,18,30,20,32,-296.4454482,
54A7,2gb1,2,14,2,3,2,19,8,2,19,16,1,2,1,4,11,2,15,1,5,9,2,1,2,3,1,0,1,1,2,1,0,1,1,11,0.124057358,23.77149389,6.998632666,1.062364761,,16,28,18,30,-296.4481073,
54A7,2gb1,3,15,0,6,2,21,4,2,18,16,1,2,1,4,12,1,15,1,6,9,2,3,1,3,1,0,1,2,1,1,0,1,1,12,0.128139994,23.7898171,7.172219507,1.062902792,,16,28,18,30,-296.4557823,
54A7,2gkt,2,10,0,9,1,7,4,3,13,11,1,4,0,3,15,1,9,2,8,2,1,2,1,4,0,0,1,2,1,1,1,1,1,15,0.108417356,21.68140063,8.259784309,1.055410261,,16,17,16,19,-305.1115494,
54A7,2gkt,2,10,1,8,1,7,7,3,12,9,1,4,1,2,18,1,9,1,7,2,1,2,1,3,0,1,1,3,1,1,1,1,2,18,0.144110646,22.46830983,8.638408348,1.062824396,,15,19,15,21,-305.1167927,
54A7,2gkt,2,10,1,11,2,5,2,2,13,10,1,5,0,2,16,1,9,2,8,2,1,2,1,4,0,0,1,3,1,1,1,1,1,16,0.106908434,22.09748038,8.570218733,1.055989257,,14,16,15,18,-305.1093499,
